,Ship,Count,Vessel_Kts,distance,Behavior,Visibility,SeaState,Year,Kts_scaled
314,Amsterdam,1,17.44665349,785.9501946,DF-Dive-fluke-up,excellent,1',2010,0.823604573
315,Amsterdam,1,19.7515453,998.3476966,BL-Blowing,poor,1',2010,1.498924828
316,Norwegian Pearl,1,17.70730584,2491.517044,BL-Blowing,excellent,1',2010,0.899974236
317,Norwegian Pearl,1,18.71903439,3990.36892,DF-Dive-fluke-up,excellent,1',2010,1.196404975
318,Norwegian Pearl,1,14.96873053,1992.657346,BL-Blowing,good,1',2010,0.09758717
319,Ryndam,1,14.39158626,901.4914975,DF-Dive-fluke-up,excellent,1',2010,-0.071512835
320,Ryndam,1,13.01505455,4686.950896,BL-Blowing,excellent,1',2010,-0.474828835
321,Volendam,1,13.02017037,3992.286955,BL-Blowing,excellent,1',2010,-0.473329929
323,Volendam,1,16.97203211,1495.111175,BL-Blowing,excellent,1',2010,0.684543195
324,Zaandam,1,18.45951856,1184.676977,BL-Blowing,excellent,1',2010,1.120368306
325,Zaandam,1,18.34232438,613.193939,SA-Surface-active,excellent,1',2010,1.086031074
327,Statendam,1,16.36879515,986.4257982,BL-Blowing,excellent,1',2010,0.50779818
328,Statendam,1,16.54995497,1135.048314,RE-Resting,excellent,1',2010,0.560876982
329,Coral Princess,1,13.50057739,3992.773209,DF-Dive-fluke-up,excellent,1',2010,-0.332573391
331,Coral Princess,1,12.84581271,1486.416513,DF-Dive-fluke-up,excellent,1',2010,-0.524415736
333,Zuiderdam,1,14.37339235,648.800742,DF-Dive-fluke-up,excellent,1',2010,-0.076843547
335,Zuiderdam,1,14.75142105,3986.635333,DF-Dive-fluke-up,excellent,1',2010,0.033916722
337,Zuiderdam,1,17.9016783,441.6303504,DF-Dive-fluke-up,excellent,1',2010,0.956924267
338,Zuiderdam,1,18.21665798,3986.810224,BL-Blowing,excellent,1',2010,1.04921153
339,Royal Princess,1,15.57109147,1994.82437,BL-Blowing,excellent,1',2010,0.274075516
341,Volendam,1,15.85406812,3992.165038,BL-Blowing,excellent,1',2010,0.356986073
342,Volendam,1,17.86477605,1498.933941,BL-Blowing,excellent,1',2010,0.946112116
343,Statendam,1,12.05264273,1987.666344,DF-Dive-fluke-up,excellent,1',2010,-0.756810051
344,Statendam,1,12.11579671,1792.042394,DF-Dive-fluke-up,excellent,1',2010,-0.738306293
346,Volendam,1,18.04706743,596.0946178,DF-Dive-fluke-up,excellent,1',2010,0.999522459
347,Volendam,1,17.81708667,696.1892486,DF-Dive-fluke-up,excellent,1',2010,0.932139398
348,Island Princess,1,14.36408644,286.1962454,BL-Blowing,poor,1',2010,-0.079570126
349,Island Princess,1,14.55828518,792.9782927,BL-Blowing,poor,1',2010,-0.022670995
350,Island Princess,1,17.37084888,3985.187865,BL-Blowing,poor,1',2010,0.801394251
351,Island Princess,1,17.34416862,792.9782927,BL-Blowing,poor,1',2010,0.793577086
352,Island Princess,1,17.30530728,446.6910479,DF-Dive-fluke-up,poor,1',2010,0.782190933
354,Island Princess,1,12.82745355,1291.848738,BL-Blowing,good,1',2010,-0.529794866
356,Royal Princess,1,15.95058337,532.2145702,BL-Blowing,good,1',2010,0.385264495
357,Royal Princess,1,14.91644281,2994.656631,BL-Blowing,good,1',2010,0.082267164
358,Volendam,1,14.21048213,2692.08458,BL-Blowing,excellent,1',2010,-0.12457532
359,Volendam,1,17.16748551,107.0103111,BL-Blowing,excellent,1',2010,0.741809935
360,Diamond Princess,1,12.94979112,1676.714046,DF-Dive-fluke-up,excellent,1',2010,-0.493950651
361,Diamond Princess,1,12.70667855,1971.719607,BL-Blowing,excellent,1',2010,-0.565181258
362,Statendam,1,16.76031434,448.0994744,DF-Dive-fluke-up,excellent,1',2010,0.622511086
363,Volendam,1,13.66020233,593.5738749,BL-Blowing,excellent,1',2010,-0.285804187
365,Zuiderdam,1,15.62083104,894.2564183,BL-Blowing,good,1',2010,0.288648929
366,Zuiderdam,1,15.18275099,886.5755553,BL-Blowing,excellent,1',2010,0.160293953
367,Zuiderdam,1,14.48455317,1787.101211,DF-Dive-fluke-up,excellent,1',2010,-0.044274056
368,Zuiderdam,1,14.89867758,689.0520457,BL-Blowing,excellent,1',2010,0.077062052
369,Zuiderdam,1,17.06064303,3987.81976,BL-Blowing,excellent,1',2010,0.710505693
371,Ryndam,1,16.61505031,3486.469692,DF-Dive-fluke-up,excellent,1',2010,0.579949548
372,Ryndam,1,16.74888656,705.069801,DF-Dive-fluke-up,excellent,1',2010,0.619162812
373,Volendam,1,9.32035994,1198.861932,DF-Dive-fluke-up,excellent,1',2010,-1.557353445
374,Volendam,1,19.88789402,2492.953793,SA-Surface-active,excellent,1',2010,1.538874231
375,Volendam,1,18.31215543,4492.106217,BL-Blowing,excellent,1',2010,1.077191743
376,Volendam,1,17.14963792,999.2243703,DF-Dive-fluke-up,excellent,1',2010,0.736580692
377,Volendam,1,17.87184119,1492.653029,BL-Blowing,excellent,1',2010,0.948182162
378,Zaandam,1,9.670488774,1988.666759,BL-Blowing,excellent,1',2010,-1.454767678
379,Zaandam,1,13.93462627,1985.327318,BL-Blowing,excellent,1',2010,-0.205399526
380,Zaandam,1,12.79966297,1985.327318,BL-Blowing,excellent,1',2010,-0.537937349
381,Zaandam,1,12.75696518,1784.62125,BL-Blowing,excellent,1',2010,-0.55044756
382,Zaandam,1,17.90159926,246.6252285,BL-Blowing,excellent,1',2010,0.956901109
383,Zaandam,1,17.35298977,2984.996977,BL-Blowing,excellent,1',2010,0.796161633
384,Zaandam,1,11.96928027,988.6392983,BL-Blowing,excellent,1',2010,-0.78123478
385,Zaandam,1,8.605030207,1301.740049,BL-Blowing,excellent,1',2010,-1.766941008
386,Island Princess,1,17.27037197,1385.924386,BL-Blowing,excellent,1',2010,0.771955085
387,Island Princess,1,17.12628569,1489.746062,BL-Blowing,excellent,1',2010,0.729738621
388,Ryndam,1,16.55793679,599.6029196,BL-Blowing,poor,1',2010,0.56321561
389,Volendam,1,17.37746148,3498.483909,BL-Blowing,excellent,1',2010,0.803331706
390,Volendam,1,18.91245763,1497.760767,BL-Blowing,excellent,1',2010,1.25307689
393,Zaandam,1,9.427057073,2987.814842,BL-Blowing,excellent,1',2010,-1.526091789
394,Zaandam,1,8.738050034,396.6818007,BL-Blowing,poor-fog,1',2010,-1.727966952
395,Royal Princess,1,11.59427932,798.5343569,DF-Dive-fluke-up,excellent,1',2010,-0.891107936
396,Royal Princess,1,11.17806505,1991.908007,BL-Blowing,excellent,1',2010,-1.013056362
397,Royal Princess,1,11.43841115,794.0325518,BL-Blowing,good,1',2010,-0.936776428
398,Royal Princess,1,15.50446938,296.1866775,BL-Blowing,poor,1',2010,0.254555621
399,Volendam,1,13.90504781,791.7162032,BL-Blowing,good,1',2010,-0.214065847
400,Diamond Princess,1,19.02852404,497.6636975,BL-Blowing,poor,1',2010,1.287083691
402,Zuiderdam,1,13.22490796,1985.874074,BL-Blowing,excellent,1',2010,-0.413342974
403,Zuiderdam,1,13.4498801,3986.194209,DF-Dive-fluke-up,excellent,1',2010,-0.34742741
404,Royal Princess,1,14.94521362,1993.547514,DF-Dive-fluke-up,excellent,1',2010,0.090696848
405,Zaandam,1,13.74394116,985.2764927,BL-Blowing,excellent,1',2010,-0.261269184
406,Zaandam,1,13.94925656,999.3350375,BL-Blowing,excellent,1',2010,-0.201112933
407,Zaandam,1,16.6586719,2491.750262,DF-Dive-fluke-up,excellent,1',2010,0.592730427
408,Zaandam,1,16.91267283,2185.7923,BL-Blowing,excellent,1',2010,0.667151262
409,Zaandam,1,16.83390171,1786.352234,DF-Dive-fluke-up,excellent,1',2010,0.644071769
410,Zaandam,1,18.36060301,694.1179036,BL-Blowing,excellent,1',2010,1.09138661
411,Ryndam,1,16.86438784,1599.451987,RE-Resting,poor,1',2010,0.653004033
412,Diamond Princess,1,20.0981561,1780.024068,BL-Blowing,excellent,1',2010,1.600479831
414,Volendam,1,18.52936666,997.998797,BL-Blowing,good,1',2010,1.140833404
415,Volendam,1,16.92766324,591.4654453,BL-Blowing,good,1',2010,0.671543367
416,Volendam,1,18.34946577,1990.984786,BL-Blowing,good,1',2010,1.088123461
417,Island Princess,1,19.65308919,2990.416157,BL-Blowing,good,1',2010,1.470077745
418,Island Princess,1,19.54258464,778.5638174,RE-Resting,good,1',2010,1.437700537
419,Island Princess,1,13.70107183,3484.962398,BL-Blowing,good,1',2010,-0.273829655
420,Norwegian Pearl,1,18.5843496,1994.83062,SA-Surface-active,good,1',2010,1.156943094
421,Norwegian Pearl,1,18.54870706,2002.97722,BL-Blowing,good,1',2010,1.146500032
422,Volendam,1,14.35124486,891.498641,DF-Dive-fluke-up,excellent,1',2010,-0.083332637
423,Volendam,1,17.49889243,271.6694679,BL-Blowing,excellent,1',2010,0.838910287
425,Volendam,1,18.54053653,1990.972787,SA-Surface-active,good,1',2010,1.144106112
426,Zaandam,1,18.23369913,891.0991717,BL-Blowing,excellent,1',2010,1.054204491
427,Oosterdam,1,18.75602357,689.4471917,RE-Resting,excellent,1',2011,1.207242596
428,Oosterdam,1,18.72968236,2485.25885,BL-Blowing,excellent,1',2011,1.19952477
429,Oosterdam,1,18.66848104,2488.09674,DF-Dive-fluke-up,excellent,1',2011,1.18159313
430,Oosterdam,1,18.82701578,1987.167856,DF-Dive-fluke-up,excellent,1',2011,1.228042911
431,Sea Princess,1,15.64563391,2526.93718,BL-Blowing,good,1',2011,0.295916029
432,Sea Princess,1,18.449404,4968.961191,BL-Blowing,good,1',2011,1.117404797
433,Sea Princess,1,18.196787,1977.644342,BL-Blowing,excellent,1',2011,1.043389446
434,Sea Princess,1,14.92598108,1806.186424,BL-Blowing,excellent,1',2011,0.085061823
435,Norwegian Pearl,1,18.0244872,901.0518879,DF-Dive-fluke-up,good,1',2011,0.992906579
436,Zaandam,1,17.2815623,1809.853295,DF-Dive-fluke-up,excellent,1',2011,0.775233789
438,Volendam,1,17.27865041,3490.935543,BL-Blowing,excellent,1',2011,0.774380621
439,Volendam,1,14.38117879,1491.588839,BL-Blowing,excellent,1',2011,-0.074562165
441,Island Princess,1,16.11136952,2485.267809,BL-Blowing,excellent,1',2011,0.432373927
442,Island Princess,1,12.09541222,279.2241159,BL-Blowing,excellent,1',2011,-0.744278833
443,Island Princess,1,11.85079072,887.5681988,BL-Blowing,excellent,1',2011,-0.815951548
444,Island Princess,1,11.46123618,1064.818845,BL-Blowing,excellent,1',2011,-0.930088823
445,Volendam,1,14.28603242,628.1336778,BL-Blowing,excellent,1',2011,-0.102439512
446,Volendam,1,13.858315,1991.307307,SA-Surface-active,excellent,1',2011,-0.227758296
447,Volendam,1,16.36896795,2591.919016,BL-Blowing,excellent,1',2011,0.507848809
448,Volendam,1,18.48828728,1193.773349,DF-Dive-fluke-up,good,1',2011,1.128797378
449,Volendam,1,13.50560612,1791.119112,DF-Dive-fluke-up,good,1',2011,-0.331100001
450,Zuiderdam,1,12.22854748,538.8540688,BL-Blowing,excellent,1',2011,-0.705270955
451,Zuiderdam,1,17.65107626,1984.885245,BL-Blowing,good,1',2011,0.883499287
452,Zuiderdam,1,17.18935122,1490.570676,BL-Blowing,good,1',2011,0.748216464
453,Zuiderdam,1,15.53679191,1488.575553,BL-Blowing,good,1',2011,0.264025939
455,Zuiderdam,1,11.03809992,1984.644757,BL-Blowing,good,1',2011,-1.054065353
456,Island Princess,1,17.67685099,3986.904565,DF-Dive-fluke-up,good,1',2011,0.891051137
457,Island Princess,1,17.75070443,1497.674363,BL-Blowing,good,1',2011,0.912689777
458,Island Princess,1,17.85124086,965.9751041,BL-Blowing,good,1',2011,0.942146382
459,Crystal Symphony,1,16.18009169,782.1889715,DF-Dive-fluke-up,excellent,1',2011,0.452509134
460,Zuiderdam,1,18.67229965,1484.510302,BL-Blowing,good,1',2011,1.182711961
461,Zuiderdam,1,14.44984576,1989.541315,BL-Blowing,good,1',2011,-0.054443131
462,Zuiderdam,1,14.0655482,1986.263226,SA-Surface-active,good,1',2011,-0.167040141
463,Island Princess,1,9.928041976,3985.105142,BL-Blowing,good,1',2011,-1.379306048
464,Island Princess,1,9.717850326,3924.25886,DF-Dive-fluke-up,good,1',2011,-1.440891011
465,Island Princess,1,9.585132298,2985.708628,DF-Dive-fluke-up,good,1',2011,-1.479776642
466,Crystal Symphony,1,12.27574332,2945.205839,BL-Blowing,excellent,1',2011,-0.691442841
467,Volendam,1,11.35545426,1796.532561,BL-Blowing,excellent,1',2011,-0.961082327
468,Volendam,1,12.30832054,1992.297192,BL-Blowing,excellent,1',2011,-0.6818979
469,Volendam,1,12.56065888,840.8201374,DF-Dive-fluke-up,excellent,1',2011,-0.607964195
470,Volendam,1,12.49641278,325.8824733,BL-Blowing,excellent,1',2011,-0.626787938
471,Diamond Princess,1,12.14783911,2169.018468,BL-Blowing,poor,1',2011,-0.728918051
472,Statendam,1,10.72517398,1089.094887,DF-Dive-fluke-up,poor,1',2011,-1.145750882
473,Statendam,1,12.44658625,454.9953508,BL-Blowing,poor,1',2011,-0.64138683
474,Statendam,1,13.38882024,985.2665581,SA-Surface-active,poor,1',2011,-0.365317603
475,Statendam,1,13.56413169,293.0917017,BL-Blowing,poor,1',2011,-0.313952341
476,Zuiderdam,1,12.99425067,3984.557079,BL-Blowing,excellent,1',2011,-0.480924254
477,Zuiderdam,1,13.21127702,1686.268748,BL-Blowing,excellent,1',2011,-0.417336762
478,Zuiderdam,1,13.59002734,784.443549,BL-Blowing,excellent,1',2011,-0.306365062
479,Zuiderdam,1,18.00081362,357.3714598,BL-Blowing,poor,1',2011,0.985970355
480,Zuiderdam,1,17.27198118,1797.994366,RE-Resting,good,1',2011,0.772426575
481,Coral Princess,1,10.50737565,3983.99413,DF-Dive-fluke-up,poor,1',2011,-1.20956456
482,Zuiderdam,1,18.18917024,1496.647261,BL-Blowing,poor,1',2011,1.041157778
483,Zaandam,1,17.51561188,1686.119107,DF-Dive-fluke-up,good,1',2012,0.843808991
484,Zaandam,1,17.59266463,2484.050637,DF-Dive-fluke-up,good,1',2012,0.86638501
485,Zaandam,1,17.84850898,1784.919247,BL-Blowing,good,1',2012,0.941345957
487,Carnival Spirit,1,18.48600052,1984.41032,DF-Dive-fluke-up,excellent,1',2012,1.12812737
488,Carnival Spirit,1,18.84087006,608.2604273,DF-Dive-fluke-up,excellent,1',2012,1.232102137
490,Volendam,1,16.65268803,992.6903726,DF-Dive-fluke-up,poor,1',2012,0.590977187
491,Volendam,1,17.36003592,790.8881386,DF-Dive-fluke-up,poor,1',2012,0.798226115
492,Volendam,1,19.62126086,1991.307307,SA-Surface-active,good,1',2012,1.460752225
493,Volendam,1,19.93120669,1991.307307,DF-Dive-fluke-up,good,1',2012,1.551564599
494,Volendam,1,20.48551154,507.8222355,DF-Dive-fluke-up,good,1',2012,1.713972782
495,Norwegian Pearl,1,16.36792216,1492.877513,DF-Dive-fluke-up,good,1',2012,0.507542398
496,Norwegian Pearl,1,17.15539925,1088.189787,BL-Blowing,good,1',2012,0.738268729
497,Volendam,1,17.97908169,1501.939433,BL-Blowing,excellent,1',2012,0.979603022
498,Volendam,1,18.58601583,2991.629985,BL-Blowing,excellent,1',2012,1.15743129
500,Amsterdam,1,17.70683246,3985.561808,BL-Blowing,excellent,1',2012,0.899835539
501,Amsterdam,1,17.09885802,383.0504004,BL-Blowing,excellent,1',2012,0.721702469
502,Amsterdam,1,17.12772015,2487.8559,DF-Dive-fluke-up,excellent,1',2012,0.730158909
503,Statendam,1,13.13711292,2987.969726,DF-Dive-fluke-up,excellent,1',2012,-0.439066423
505,Island Princess,1,12.30817932,585.3661355,BL-Blowing,good,1',2012,-0.681939277
506,Island Princess,1,12.47942619,1184.767315,BL-Blowing,good,1',2012,-0.631764913
507,Island Princess,1,12.42247499,700.6536649,BL-Blowing,good,1',2012,-0.648451292
508,Volendam,1,13.42429424,3991.605177,DF-Dive-fluke-up,excellent,1',2012,-0.354923922
509,Volendam,1,15.8513909,1796.447847,BL-Blowing,excellent,1',2012,0.356201663
510,Volendam,1,18.81276095,3991.366389,BL-Blowing,excellent,1',2012,1.223866327
511,Volendam,1,18.64819761,3991.366389,BL-Blowing,excellent,1',2012,1.1756502
512,Volendam,1,18.90587401,3991.017,DF-Dive-fluke-up,excellent,1',2012,1.251147926
513,Volendam,1,18.79400263,691.4948205,BL-Blowing,excellent,1',2012,1.218370245
514,Diamond Princess,1,13.07049149,2970.165168,DF-Dive-fluke-up,excellent,1',2012,-0.458586125
515,Diamond Princess,1,13.39395142,796.4143286,DF-Dive-fluke-up,excellent,1',2012,-0.363814197
516,Diamond Princess,1,13.22070258,3968.330008,BL-Blowing,excellent,1',2012,-0.414575126
517,Zuiderdam,1,18.6047668,685.1433247,BL-Blowing,excellent,1',2012,1.162925218
518,Zuiderdam,1,18.50200084,419.1207053,DF-Dive-fluke-up,excellent,1',2012,1.132815373
519,Zuiderdam,1,18.6474477,663.4185318,BL-Blowing,excellent,1',2012,1.17543048
520,Zuiderdam,1,18.62113411,1191.674662,BL-Blowing,excellent,1',2012,1.167720747
522,Zuiderdam,1,18.52481498,2984.546482,BL-Blowing,excellent,1',2012,1.139499787
523,Zuiderdam,1,18.45449142,1984.879068,DF-Dive-fluke-up,excellent,1',2012,1.118895382
524,Zuiderdam,1,18.49046721,133.8350249,BL-Blowing,excellent,1',2012,1.129436085
525,Zuiderdam,1,12.62515346,784.5619118,DF-Dive-fluke-up,excellent,1',2012,-0.589067648
526,Zuiderdam,1,12.81075338,1185.659858,BL-Blowing,excellent,1',2012,-0.534687922
527,Statendam,1,13.05902097,986.3514806,BL-Blowing,poor,1',2012,-0.461946923
528,Statendam,1,13.62618171,986.4215086,DF-Dive-fluke-up,poor,1',2012,-0.295772036
529,Statendam,1,13.64159578,1987.016975,SA-Surface-active,poor,1',2012,-0.291255801
530,Statendam,1,15.5380882,461.3223085,RE-Resting,poor,1',2012,0.264405745
531,Statendam,1,15.73757516,346.9106971,SA-Surface-active,poor,1',2012,0.322854295
532,Statendam,1,16.22027697,1101.135476,DF-Dive-fluke-up,poor,1',2012,0.464283193
533,Statendam,1,12.77643786,891.360652,BL-Blowing,good,1',2012,-0.544742175
534,Statendam,1,10.66200354,298.7317801,BL-Blowing,excellent,1',2012,-1.164259463
535,Zaandam,1,13.33476545,2983.76317,BL-Blowing,excellent,1',2012,-0.381155351
536,Zaandam,1,13.34291132,2483.755805,DF-Dive-fluke-up,excellent,1',2012,-0.378768657
537,Sapphire Princess,1,18.09131323,3467.908139,BL-Blowing,good,1',2012,1.012486228
538,Sapphire Princess,1,16.38681638,1771.161791,BL-Blowing,good,1',2012,0.513078298
539,Statendam,1,17.10409452,347.7330192,DF-Dive-fluke-up,good,1',2012,0.723236733
540,Westerdam,1,13.63984206,1985.513768,BL-Blowing,poor,1',2012,-0.291769631
541,Westerdam,1,13.72211492,545.6857363,DF-Dive-fluke-up,poor,1',2012,-0.267664148
543,Westerdam,1,12.28502948,1987.718497,DF-Dive-fluke-up,good,1',2012,-0.688722049
544,Westerdam,1,12.67497407,788.5252252,DF-Dive-fluke-up,good,1',2012,-0.574470491
545,Westerdam,1,12.74595104,1486.125583,DF-Dive-fluke-up,good,1',2012,-0.55367464
546,Diamond Princess,1,15.64151869,1167.811748,BL-Blowing,excellent,1',2012,0.294710293
547,Diamond Princess,1,15.78044322,1468.361369,BL-Blowing,excellent,1',2012,0.335414394
548,Diamond Princess,1,15.94909346,4968.435783,DF-Dive-fluke-up,excellent,1',2012,0.38482796
549,Diamond Princess,1,19.57657543,977.2097394,DF-Dive-fluke-up,good,1',2012,1.447659647
550,Coral Princess,1,17.45474301,3986.560782,DF-Dive-fluke-up,good,1',2012,0.825974756
551,Coral Princess,1,19.02001115,985.8903575,BL-Blowing,good,1',2012,1.284589462
553,Zuiderdam,1,18.25244443,295.1997465,BL-Blowing,good,1',2012,1.059696758
554,Island Princess,1,17.89202375,985.8903575,DF-Dive-fluke-up,poor,1',2012,0.954095538
555,Island Princess,1,18.17121884,588.7220502,BL-Blowing,poor,1',2012,1.03589812
557,Statendam,1,14.83602328,590.1000737,BL-Blowing,excellent,1',2012,0.058704697
558,Westerdam,1,12.80195809,786.493861,DF-Dive-fluke-up,good,1',2012,-0.537264892
559,Westerdam,1,13.60720182,997.9899499,BL-Blowing,good,1',2012,-0.301333036
560,Westerdam,1,14.0904175,1609.130807,DF-Dive-fluke-up,good,1',2012,-0.159753577
561,Westerdam,1,14.29144126,901.9883536,BL-Blowing,good,1',2012,-0.100854753
562,Sapphire Princess,1,18.71206915,1471.1536,DF-Dive-fluke-up,poor,1',2012,1.194364199
564,Volendam,1,18.86274513,3490.939545,BL-Blowing,good,1',2012,1.238511409
565,Volendam,1,18.06222844,335.5968647,BL-Blowing,good,1',2012,1.003964549
566,Volendam,1,17.78867349,70.44997822,BL-Blowing,good,1',2012,0.923814497
567,Zuiderdam,1,11.2868002,1192.847279,BL-Blowing,good,1',2012,-0.981197578
568,Zuiderdam,1,10.78754664,1994.076718,DF-Dive-fluke-up,good,1',2012,-1.127476046
569,Zuiderdam,1,16.43375211,1486.261957,BL-Blowing,good,1',2012,0.526830201
570,Zuiderdam,1,16.38039334,1984.644757,BL-Blowing,good,1',2012,0.511196384
571,Zuiderdam,1,14.63951836,1984.529013,BL-Blowing,good,1',2012,0.001129867
572,Dawn Princess,1,16.56959776,115.3003621,BL-Blowing,excellent,1',2012,0.566632208
573,Sapphire Princess,1,19.8114555,2469.026093,BL-Blowing,poor,1',2012,1.516478178
574,Zuiderdam,1,19.46459072,1498.003134,BL-Blowing,good,1',2012,1.41484876
575,Zuiderdam,1,10.64325161,484.7252126,DF-Dive-fluke-up,poor,1',2012,-1.169753673
576,Westerdam,1,15.08477276,685.4197776,BL-Blowing,good,1',2013,0.131586887
577,Zuiderdam,1,17.21156282,2090.543731,BL-Blowing,excellent,1',2013,0.754724337
578,Zuiderdam,1,17.22526844,3990.936546,BL-Blowing,excellent,1',2013,0.758740006
579,Westerdam,1,9.050376741,2486.295641,BL-Blowing,good,1',2013,-1.636456994
580,Westerdam,1,9.015695902,1988.507764,BL-Blowing,good,1',2013,-1.646618284
581,Westerdam,1,8.763186846,2488.753994,DF-Dive-fluke-up,good,1',2013,-1.720602008
582,Westerdam,1,9.175614872,3486.380235,BL-Blowing,good,1',2013,-1.599762931
583,Zuiderdam,1,20.15404754,1987.201718,BL-Blowing,excellent,1',2013,1.616855706
585,Amsterdam,1,14.20999186,885.367105,DF-Dive-fluke-up,excellent,1',2013,-0.124718966
586,Amsterdam,1,13.91324259,386.1253038,BL-Blowing,excellent,1',2013,-0.211664823
587,Amsterdam,1,13.9513662,2984.439322,BL-Blowing,excellent,1',2013,-0.200494821
588,Volendam,1,19.09194475,1492.402211,BL-Blowing,excellent,1',2013,1.3056656
589,Volendam,1,15.76403217,748.3679273,BL-Blowing,excellent,1',2013,0.330606049
590,Volendam,1,13.54308887,207.4473556,BL-Blowing,excellent,1',2013,-0.320117768
592,Westerdam,1,11.36354241,3985.715203,BL-Blowing,good,1',2013,-0.958712545
593,Westerdam,1,11.27719347,2984.546482,BL-Blowing,good,1',2013,-0.984012296
